screen_name,date,tweet,likes,retweets 
chrisnelder,2020-05-18 22:16:59,@stevenplace Do you have some reason to believe that storage at Cushing was not actually hard to get?,0,0
chrisnelder,2020-05-18 19:03:27,@leahstokes Or it's just a reference to this Karen: https://t.co/rWlzuZknP9,1,0
chrisnelder,2020-05-18 19:01:47,@DustinMulvaney Indeed. I think we're still a long way from clear liability allocation in California... cc: @MichaelWWara,1,0
chrisnelder,2020-05-18 18:46:38,"@DustinMulvaney Not surprising, I suppose, that they're newly sensitive to creating more liability risks. Has the city updated its guidelines on clearance and defensible space around power lines &amp; structures since last summer?",1,0
chrisnelder,2020-05-18 18:35:51,"@DustinMulvaney The question at hand being whether an overhead drop, specifically, was permissible...and not just whether there is sufficient existing capacity on that distribution transformer/feeder to accommodate a new service drop?",0,0
chrisnelder,2020-05-18 16:24:11,@FGonzalezRosas @TransitionShow @leahstokes @Jesse_Burton Mexico (and 100+ other countries) is on the list of future topics!,2,0
chrisnelder,2020-05-18 16:04:28,@FGonzalezRosas @TransitionShow @leahstokes I did see that actually. Along with the fog of implementation and the fog of war...the fog of pandemic can hide a lot of sneaky tricks.,1,1
chrisnelder,2020-05-18 05:56:57,@MBazilian @DrAdamWarren @russellgold @TedNordhaus https://t.co/qSq9SIb9VV,5,1
chrisnelder,2020-05-18 04:18:09,"@russellgold @bbqfranklin Well, I don't know who @bbqfranklin is and I'm not inclined to argue with 'em, but seems to me it kind of defeats the purpose? Even on a gas grill (not recommended) I should think the idea is indirect heat and keep the wood chips moving. No tinfoil.",0,0
chrisnelder,2020-05-18 00:35:32,@russellgold You wrapped it in tinfoil before smoking it?,2,0
chrisnelder,2020-05-17 22:21:55,@mims Have you been watching the War of the Worlds series?,1,0
chrisnelder,2020-05-17 20:05:45,"@Laurie_Garrett The Sunday morning shows today all said that the expected spike in infection rates after Georgia reopened haven't happened, and wondered if the alarm wasn't overdone...",1,0
chrisnelder,2020-05-17 05:07:11,@Morgan_03 No no no no! Keep going!,0,0
chrisnelder,2020-05-17 05:06:44,@Morgan_03 Then you have missed some of the finest work of Uma Thurman and @dhlovelife,0,0
chrisnelder,2020-05-17 01:58:16,@climatefuturist @daveregrets Wow they’re doing 36 now? I can’t keep up. I guess 48 will be next?,0,0
chrisnelder,2020-05-17 01:39:35,"@daveregrets Huh. Well that does sound like it’s time to consider a replacement. That looks like an early-gen Li-ion set. FWIW, I’ve been very happy with the Makita 18V set I bought 4 years ago... I think they’ve mostly gone 24V now though.",1,0
chrisnelder,2020-05-17 01:01:01,@daveregrets Huh. I'm surprised they haven't held up better? What brand/voltage?,0,0
chrisnelder,2020-05-17 00:39:59,@daveregrets Hmm. Let me guess - you're using an older cordless drill with NiCad batteries that are nearly worn out.,0,0
chrisnelder,2020-05-16 17:11:23,@Noahpinion @threadreaderapp unroll,0,0
chrisnelder,2020-05-16 17:05:09,"@MarkSilberg @meakoopa If I ever get back there, I will. Loves me some schnitzel.",0,0
chrisnelder,2020-05-16 17:01:20,"@MarkSilberg @meakoopa The older couple at the next table over, who said they ate there a couple of times a week, could not believe I finished the whole thing. Not to mention the chopped livah, pickles, and whatever other sides it came with!",0,0
chrisnelder,2020-05-16 16:35:08,"@MarkSilberg @meakoopa This very corned beef sandwich, from Sarge's Delicatessen in midtown Manhattan. https://t.co/UX6xySjdA5",0,0
chrisnelder,2020-05-16 00:50:02,"@JesseJenkins @EggersMatt It’s amazing what can happen when you put a $7 trillion bid under the market. https://t.co/U6BsBisCGs
And now... for the all new Spring fashion line, corporate debt ETFs! https://t.co/RGOwwvaRFN
We’re having a white sale on smoke damaged furniture, you can drive it away today!",7,0
chrisnelder,2020-05-16 00:09:55,@DrAdamWarren @russellgold @MBazilian @TedNordhaus https://t.co/jV0sYdwWAV,2,0
chrisnelder,2020-05-15 21:58:41,@Ed_Crooks @andrewbogrand @ElephantEating Betcha @jgkoomey knows,3,0
chrisnelder,2020-05-15 21:39:32,@JustinHGillis @PauliJllo @JesseJenkins @robbieorvis @vsiv @ElephantEating @cleantechsonia @jgkoomey @leahstokes Thanks Justin. We were lucky to have Paulina teach our first courses in the series!,2,0
chrisnelder,2020-05-15 18:16:48,"@weather_west @climateBen You (and the young people you know) may find this @TransitionShow podcast miniseries on climate science helpful: 
https://t.co/sc1rrkQoDN",1,0
chrisnelder,2020-05-15 06:14:58,@andygadiel https://t.co/oXp5ELh4il,1,0
chrisnelder,2020-05-15 04:07:35,"Yeap, a bumper crop of memberberries this spring.",5,0
chrisnelder,2020-05-15 01:31:54,@Morgan_03 https://t.co/9zrBwjihSA,1,0
chrisnelder,2020-05-14 22:31:04,"@venerable_bede @SimonMahan @colinmckerrache @ehmyers @cleanenergy4u Indeed...and neither is MISO or anyone else, from what I can see. It's just a bit too far off on the horizon to make it out. But it might be a fun modeling exercise if MISO or someone else wanted to hire us! E.g., our report for Seattle City Light: https://t.co/SaJ7lphhJk",3,1
chrisnelder,2020-05-14 19:33:28,"@alexqgb In fairness, I was sleeping on the ground. But still.",0,0
chrisnelder,2020-05-14 19:31:06,"@alexqgb Indeed. It was pretty special. We didn't want to leave. And it comes with unexpected surprises...like the huge (~7"" long) camel spider that crept into my sleeping bag to keep warm.",0,0
chrisnelder,2020-05-14 19:27:18,"@alexqgb I stayed in a vacation rental like that one time, near Joshua Tree: https://t.co/dCulbPdnyU",2,0
chrisnelder,2020-05-13 19:00:49,"@EnergyLawJeff @AriPeskoe @jburwen @GavinBade @nickjuliano And Jason currently has the over with his ""Fall"" bid... good enough for my purposes!",0,0
chrisnelder,2020-05-13 18:58:09,@AriPeskoe @EnergyLawJeff @jburwen @GavinBade @nickjuliano Gotcha. OK thanks for the bid!,0,0
chrisnelder,2020-05-13 18:55:37,@AriPeskoe @EnergyLawJeff @jburwen @GavinBade @nickjuliano And you say that because...?,0,0
chrisnelder,2020-05-13 18:43:20,"@EnergyLawJeff @jburwen @AriPeskoe @GavinBade @nickjuliano Your always wrong guess is still better than mine, so thanks!",0,0
chrisnelder,2020-05-13 18:25:08,"@jburwen @DNVGL I have not read the report, but does it look at the relative costs of on-vessel storage vs. plugging them into port power supply?",0,0
chrisnelder,2020-05-13 16:44:55,"No lie - our stalwart @TransitionShow editor, who's had to listen to every word of our podcasts, said this episode was a real eye-opener for him. I found the book really insightful too! https://t.co/FE1iViCUCg",20,2
chrisnelder,2020-05-13 14:53:17,"@_ppmv @GregorMacdonald @CostaSamaras EIA's modeling always leans hard toward the status quo, and the future always looks like the past.",0,0
chrisnelder,2020-05-13 02:18:04,@DustinMulvaney @BSmithwood It almost sounds like you don’t want to be a warrior.,3,0
chrisnelder,2020-05-13 01:04:01,@AriPeskoe @GavinBade @nickjuliano @jburwen Anybody want to take a gander at when the DC Circuit rules on the Order 841 challenge?,1,0
chrisnelder,2020-05-12 22:39:17,"@AukeHoekstra @newscientist Well, it's not for me to judge, but he does have a bit of a reputation...
https://t.co/RjSzzxYacp https://t.co/S4qQ5iV7D4",2,0
chrisnelder,2020-05-12 21:04:18,@AukeHoekstra @newscientist Actually I think you're bordering on Wolfman there...,8,0
chrisnelder,2020-05-12 19:32:51,@sdvillella @NatBullard @TransitionShow &lt;bzzt&gt;,1,0
chrisnelder,2020-05-12 18:22:03,@aeberman12 🤣,0,0
chrisnelder,2020-05-12 18:18:56,@dazyjane410 @TwitZanne @michaelkruse Gotta believe there's going to be a change in the tax code for home office deductions for tax year 2020...,2,1
chrisnelder,2020-05-12 18:07:17,@EddyElfenbein Who will hang a name on them next?,6,0
chrisnelder,2020-05-12 18:06:03,@ericgarland Will be interesting to see how much office space goes the way of mall space... https://t.co/2Nr5MZK65I,1,0
chrisnelder,2020-05-12 17:59:40,@ericgarland Thank you sir!,3,0
chrisnelder,2020-05-12 17:59:31,"@MichaelWWara ""Gov. Doug Ducey folded to public and political pressure, reopening the state before all the proper precautions were in place and all the proper protocols were followed."" https://t.co/MMycQwYELd
And Utah declined to join the Western  state pact...",0,0
chrisnelder,2020-05-12 17:56:05,"@PauliJllo BTW, Stellenbosch University just got a site license to the @TransitionShow, and as you probably know, @Jesse_Burton joined us for Ep. 106 on South Africa https://t.co/jfWTMWfsw9 
So there are some potential collaborators for you!",1,0
chrisnelder,2020-05-12 16:42:15,"@PauliJllo @CostaSamaras That is fantastic! Bravo, Paulina!",1,0
chrisnelder,2020-05-12 15:51:40,@sdvillella @NatBullard @TransitionShow I'll give you 1000 bonus points if you can name who says it.,1,0
chrisnelder,2020-05-11 22:13:42,"@NKingofDC Amazing that they still exist such that they can be reopened at all, and haven't been converted to something else.",0,0
chrisnelder,2020-05-11 21:53:04,"@TommyWalfridson Yeah, pretty much. Obviously, this is a massive social phenomenon... hard to discuss it in tweet form. But yeah. It's very tribal.",1,0
chrisnelder,2020-05-11 18:00:31,"@TommyWalfridson It's understood by those who are paying attention to the data and acting accordingly, but unfortunately this has crossed over into the political realm, thanks to our Dear Leader. That's a ""deep red"" county.",0,0
chrisnelder,2020-05-11 17:51:54,@EddyElfenbein Huh. Well maybe they have drained the swamp after all.,3,0
chrisnelder,2020-05-11 05:28:07,@DrSteveFawkes Viruses ain't got time for trains or boats?,1,0
chrisnelder,2020-05-11 00:18:06,@ADowling34 That is exactly zero consolation to me. It's 60 miles from here. It will affect us.,2,0
chrisnelder,2020-05-10 23:56:05,@tau18analytics I try to avoid using that kind of language on Twitter.,1,0
chrisnelder,2020-05-10 23:39:27,@StevenJHeaton Guh.,0,0
chrisnelder,2020-05-10 23:28:41,@daveregrets 🤬,1,0
chrisnelder,2020-05-10 23:21:49,"I spotted one mask in the whole place. This is exactly what I expected and why I am not going anywhere today. Do better, Colorado. https://t.co/XSlsDlqDv4",41,5
chrisnelder,2020-05-10 16:14:13,"Great compare/contrast from @liamdenning on how and why oil and electricity get negative pricing...with helpful insights on #energytransition. https://t.co/k6VWWMwJK7 
The current @transitionshow episode features Liam on all things oil - check it! https://t.co/Y0OQtuTdkH",17,5
chrisnelder,2020-05-10 00:50:43,"@DavidPomerantz @Sammy_Roth @cmorehouse10 Why yes, we did do an entire episode about that with @electronecon https://t.co/4aAGVpeeLr",3,0
chrisnelder,2020-05-08 21:41:30,"@ProfitGreenly Once they've actually operated it in the field for a full school year, I'll be interested in what kind of range they find it has. I wouldn't believe any number they'd give for the range now.",2,0
chrisnelder,2020-05-08 20:23:32,@rGiskard_R It might...or just buy a Tesla Roadster.,0,0
chrisnelder,2020-05-08 20:22:24,@daveregrets https://t.co/ZETWFOeZxD,1,0
chrisnelder,2020-05-08 20:16:01,@daveregrets Laden or unladen?,6,0
chrisnelder,2020-05-08 20:09:52,"Hey lookit that, a publication with the courage to actually state the battery capacity of an electric school bus and the power level of its charger...in kW and kWhs! See how easy that is? #teachtheunits https://t.co/YGEzxZx8Nj",32,2
chrisnelder,2020-05-08 17:27:07,@JustinHGillis @JesseWCohen @ElephantEating @FormEnergyInc Indeed. It's a great team and it would be a mistake to sell them short. I look forward to the day when we all can get some transparent data on costs &amp; performance.,6,0
chrisnelder,2020-05-08 16:08:01,"@changeist Maybe it's time for some futuring about small regions isolating from the outside world, in order to get back to some semblance of normal. Put airline attendants to work controlling access at roadblocks to, oh, let's say Great Falls. https://t.co/3mSo2PEHo1",1,0
chrisnelder,2020-05-08 16:02:43,"@changeist Or just, you know... ""learn to code.""

That industry ain't coming back any time soon. I don't see anyone getting their heads around the true extent of the impact yet.",1,0
chrisnelder,2020-05-08 15:54:01,"“We apologize for the alarming amount of passengers on this flight” the airline says, as if how all those people got on the plane is a complete mystery. Gonna take federal regulation to stop this madness. The carriers are not gonna do it voluntarily. https://t.co/LWfMvPwOBT",8,2
chrisnelder,2020-05-08 15:38:07,"@ElephantEating Not a lot of info out there to go on, but I don't think that's right. 
https://t.co/aJJkJN0zkt https://t.co/uyAEziLAF8",7,0
chrisnelder,2020-05-08 15:13:36,@gilbeaq Must be a good crop of memberberries in DC this spring.,2,0
chrisnelder,2020-05-08 04:00:38,"@mitchellbyars @ericmbudd @jpapasso Bros gonna bro, yo.",3,0
chrisnelder,2020-05-08 03:59:05,"@ericmbudd What will be weird is NOT really experiencing the sudden descent into quiet, come June. It’s already here.",2,0
chrisnelder,2020-05-07 20:33:24,"Primarily because it isn't, and no amount of propaganda can make it a problem. https://t.co/5mLzQzOj2X",23,4
chrisnelder,2020-05-07 19:22:55,"@S_HastingsSimon @g_pepperoncini @mehdyson @RockyMtnInst Really brings back fond memories of my halcyon days, paying my Tucson Electric Power bill.",3,0
chrisnelder,2020-05-07 19:21:58,It's a fine day for #energytransition! So who's going to break it to @DougBurgum and @SenKevinCramer that this happened because coal cannot compete with wind... precisely the opposite of his claim here? https://t.co/FnNkZf50Tc https://t.co/9GRijm9F3v,3,0
